comment,chat_luong,dong_goi,van_chuyen,gia_ca,overall
"Sản phẩm tốt giá cả hợp lý, shop giao hàng nhanh",positive,neutral,positive,positive,positive
"Chọn 2 cái ngẫu nhiên nhưng shop giao 2 cái giống hệt nhau nhìn xấu, bù lại giao hàng nhanh",neutral_negative,neutral,positive,neutral,neutral_negative
"Chất lượng bình thường đúng mô tả, đặt 3 cái nhưng có 2 loại dây khác nhau, màu sắc ở ngoài đậm và xấu hơn ảnh, họa tiết kỳ lân hơi trẻ con người lớn khó dùng",neutral_negative,neutral,neutral,neutral,neutral_negative
"Đẹp chất lượng đúng mô tả, ban đầu hơi khó mở nhưng dùng ổn áp chống nước tốt và ấn cảm ứng qua lớp bọc được",neutral_positive,neutral,neutral,neutral,positive
"Đặt màu trắng giao màu xanh nhưng chống nước khá tốt nên cũng okela",neutral_positive,neutral,neutral,neutral,neutral_positive
"Túi khá nhỏ, iphone 11 lắp thêm ốp là không vừa và phải tháo ốp ra",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất lượng sản phẩm tốt đúng với mô tả",positive,neutral,neutral,neutral,positive
"Nhìn bao bì chắc chắn ổn đúng mô tả",neutral_positive,neutral,neutral,neutral,neutral_positive
"Thiết kế dễ thương bảo vệ điện thoại chống nước tốt, tuy nhiên sợ phần dây đeo dễ bị đứt",neutral_positive,neutral,neutral,neutral,neutral_positive
"Đẹp đúng với mô tả",positive,neutral,neutral,neutral,positive
"Hàng đúng mô tả, nhưng vỏ nilon mềm chỗ khớp nối giữa zip và vỏ bọc dễ bị sứt đứt khi vận động mạnh",neutral_negative,neutral,neutral,neutral,neutral_negative
"Giao hàng đúng loại hình dễ thương, nhưng phần dây nối hơi nhỏ không biết có giữ chắc không",neutral_positive,neutral,neutral,neutral,neutral_positive
"Túi dày dặn chắc chắn đúng mô tả, nhược điểm là hơi chật và hơi khó vuốt cảm ứng",neutral_positive,neutral,neutral,neutral,neutral_positive
"Túi chống nước tốt cho xuống hồ bơi không bị nước vào, mỗi tội túi hơi bé nên điện thoại lắp thêm ốp nhét ra nhét vào bị chật",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất lượng sản phẩm tạm ổn, khâu giao hàng không kỹ lưỡng và có sai sót",neutral_negative,neutral,neutral_negative,neutral,neutral_negative
"Hàng tạm được, shop giao hàng nhanh nhưng sản phẩm bị móp méo và lệch gờ",neutral_negative,neutral,positive,neutral,neutral_negative
"Hình dáng đẹp, nhược điểm là khó để điện thoại vào và lấy ra",neutral_positive,neutral,neutral,neutral,neutral_positive
"Sản phẩm dùng được đúng với mô tả",neutral,neutral,neutral,neutral,neutral
"Không đúng màu đã chọn nhưng sản phẩm vẫn tốt và đúng với mô tả",neutral_positive,neutral,neutral,neutral,neutral_positive
"Hàng đúng mô tả giao đúng hẹn, tuy nhiên túi hơi nhỏ dòng máy promax để bị chật",neutral_positive,neutral,positive,neutral,neutral_positive
"Chất lượng tốt giá rẻ, shop đối xử với khách ân cần và giao hàng nhanh chóng mang tới tận nơi",positive,neutral,positive,positive,positive
"Sản phẩm đúng mô tả đúng số lượng, giao hàng nhanh",positive,neutral,positive,neutral,positive
"Dùng được chắc chắn và chống nước khá tốt, mỗi tội hơi chật hẹp máy to sẽ không vào được",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chất lượng sản phẩm chưa ổn lắm",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm đúng với mô tả phù hợp đi chơi biển",neutral,neutral,neutral,neutral,neutral
"Sản phẩm dùng ok đúng mô tả",positive,neutral,neutral,neutral,positive
"Sản phẩm chắc chắn, đúng mô tả, tuy nhiên nếu có tác động mạnh thì nước vẫn tràn vào",neutral_positive,neutral,neutral,neutral,neutral_positive
"Shop giao hàng nhanh chóng lắm luôn",neutral,neutral,positive,neutral,positive
"Shop giao đủ hàng, nhược điểm là mở cái nút gài hơi khó và bỏ điện thoại vào thì khó bấm cảm ứng",neutral_negative,neutral,neutral,neutral,neutral_negative
"Chất lượng sản phẩm ok đúng mô tả",neutral,neutral,neutral,neutral,neutral
"Chất liệu nhựa dẻo thiết kế có dây đeo tiện lợi, độ kín tốt khi ngâm nước không bị rò nước vào trong",positive,neutral,neutral,neutral,positive
"Sản phẩm tốt chất liệu ok đúng mô tả",positive,neutral,neutral,neutral,positive
"Mở hàng ra sản phẩm có vết ố vàng như đã qua sử dụng, chưa biết có lọt nước hay không",negative,neutral,neutral,neutral,negative
"Thiết kế đẹp cute, nhưng hơi nhỏ so với điện thoại nếu có ốp và phải tháo ốp ra",neutral_positive,neutral,neutral,neutral,neutral_positive
"Sản phẩm bình thường, dòng máy cỡ iPhone XS Max trở lên là bị kích chật không nên mua",neutral_negative,neutral,neutral,neutral,neutral
"Hàng đóng gói cẩn thận",neutral,positive,neutral,neutral,neutral_positive
"Chống nước tốt không tràn nước vào túi, nhưng nhược điểm là không bấm cảm ứng được (phải quay ngược mặt màn hình sang mặt sau mới bấm được)",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm đẹp cute giá ok, nhưng shop giao thiếu hàng (đặt 2 cái ship 1 cái), hoàn tiền nhanh",neutral_negative,neutral,neutral,positive,neutral_negative
"Không đúng mẫu chọn nhưng sản phẩm vẫn đẹp",neutral_positive,neutral,neutral,neutral,neutral_positive
"Túi nhựa chống nước tốt khi đi biển, tuy nhiên kích thước hơi nhỏ chỉ dùng vừa cho các dòng điện thoại cỡ như iPhone",neutral_positive,neutral,neutral,neutral,neutral_positive
"Ngoại hình đẹp đúng như ảnh, nhược điểm là kích thước hơi bé điện thoại cho vào không vừa",neutral_negative,neutral,neutral,neutral,neutral_negative
"Giao đủ số lượng chất lượng tốt, đóng gói cẩn thận",positive,positive,neutral,neutral,positive
"Chất lượng sản phẩm đi đôi với giá cả, hàng giao đủ số lượng",neutral,neutral,neutral,neutral,neutral
"Phần nắp có vẻ chắc chắn bỏ ốp ra thì vừa điện thoại, nhược điểm là vuốt cảm ứng khá gãy tay mới lướt được",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm dùng cũng được giá rẻ hình xinh cute",positive,neutral,neutral,positive,positive
"Màu sắc đẹp nhưng kích thước túi hơi nhỏ không vừa điện thoại lắm",neutral_negative,neutral,neutral,neutral,neutral_negative
"Kích thước quá bé không vừa với điện thoại",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm đẹp đúng mô tả chống nước được, tuy nhiên túi màu hồng hơi bị méo còn màu xanh thì ok",neutral_positive,neutral,neutral,neutral,neutral_positive
"Sản phẩm đúng như mô tả, giao hàng nhanh",neutral,neutral,positive,neutral,neutral_positive
"Giao hàng nhanh chóng",neutral,neutral,positive,neutral,neutral_positive
"Sản phẩm dùng tốt đúng như mô tả",positive,neutral,neutral,neutral,positive
"Giống mô tả, test ngâm trong nước không thấy bị ướt giấy bên trong",positive,neutral,neutral,neutral,positive
"Giá rẻ nên chất lượng vậy là ok, tuy nhiên shop giao sai màu đặt màu trắng lại giao màu khác",neutral_negative,neutral,neutral,positive,neutral_negative
"Không bị tràn nước màu xanh lá cũng đẹp tạm chấp nhận, nhược điểm là đặt màu trắng hay bị giao nhầm màu khác",neutral_positive,neutral,neutral,neutral,neutral_positive
"Chống nước khá tốt nhưng nút bấm cảm ứng hơi vướng tay một xíu",neutral_positive,neutral,neutral,neutral,neutral_positive
"Hình thức đẹp đúng mô tả",positive,neutral,neutral,neutral,positive
"Sản phẩm chất lượng tốt đúng với mô tả",positive,neutral,neutral,neutral,positive
"Sản phẩm chất lượng ok đúng mô tả",neutral,neutral,neutral,neutral,neutral
"Thiết kế nhỏ gọn, tuy nhiên túi hơi nhỏ để đựng điện thoại to nếu cho cả ốp vào",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm chất lượng và mô tả ở mức tạm ổn",neutral,neutral,neutral,neutral,neutral
"Giao hàng nhanh chóng",neutral,neutral,positive,neutral,neutral_positive
"Sản phẩm đẹp đúng mô tả nhưng kích thước nhỏ có vẻ không vừa với dòng máy iPhone 15 Pro Max",neutral_negative,neutral,neutral,neutral,neutral_negative
"Đặt màu trắng shop giao nhầm màu xanh mint nhưng màu xinh dễ thương, viền phao hơi mỏng nhưng giá rẻ thấy cũng được",neutral_positive,neutral,neutral,positive,neutral_positive
"Chất liệu thiết kế và độ kín đều ok, giao hàng nhanh đóng gói cẩn thận",positive,positive,positive,neutral,positive
"Sản phẩm đẹp giao đủ hàng",positive,neutral,neutral,neutral,positive
"Chất lượng sản phẩm tốt đúng như hình, điểm trừ là giao sai màu",neutral_positive,neutral,neutral,neutral,neutral_positive
"Sản phẩm đúng mô tả dùng ok",positive,neutral,neutral,neutral,positive
"Shipper nhiệt tình, nhược điểm là hơi khó chụp hay quay video và cảm giác cứ sợ nước vào",neutral_negative,neutral,neutral,neutral,neutral_negative
"Màu sắc đẹp đúng mô tả, tuy nhiên dùng bị vào nước nhẹ",neutral_negative,neutral,neutral,neutral,neutral_negative
"Shop giao hàng nhanh, điểm trừ là đặt màu xanh lại giao nhầm màu trắng",neutral,neutral,positive,neutral,neutral_negative
"Đặt màu hồng giao sai thành màu trắng không thích",neutral_negative,neutral,neutral,neutral,negative
"Shop nhiệt tình, nhưng sản phẩm mong manh, chất liệu rít nên bỏ điện thoại vào khó và dễ bị đứt miệng quai",negative,neutral,neutral,neutral,negative
"Mẫu mã đẹp hàng giao nhanh giá ok",positive,neutral,positive,positive,positive
"Giá rẻ dùng trải nghiệm tạm ổn, tuy nhiên độ kín nước không triệt để lắm (không kiệt nước), shop nhiệt tình hỗ trợ",neutral_negative,neutral,neutral,positive,neutral_negative
"Thiết kế tạm chất liệu nhựa độ kín ok, giao hàng nhanh",neutral_positive,neutral,positive,neutral,neutral_positive
"Sản phẩm chất lượng tốt, điểm trừ là đặt mua màu trắng thì lại về màu xanh",neutral_positive,neutral,neutral,neutral,neutral_negative
"Mẫu mã đẹp rẻ chưa sử dụng",neutral_positive,neutral,neutral,positive,neutral_positive
"Chất lượng không tốt lắm, đóng gói không cẩn thận bị gãy nếp, túi chật nên điện thoại màn hình lớn nhét vào không bấm cảm ứng được",negative,negative,neutral,neutral,negative
"Sản phẩm tốt đúng mô tả, tuy nhiên phần mở nắp phức tạp và khó mở, người có tuổi sử dụng không phù hợp, chỉ hợp với giới trẻ",neutral_negative,neutral,neutral,neutral,neutral_negative
"Sản phẩm đúng mô tả, chưa sử dụng",neutral,neutral,neutral,neutral,neutral
"Chất lượng tốt chống nước tốt, nhược điểm là kích thước hơi nhỏ bỏ điện thoại vào bị che mất camera",neutral_positive,neutral,neutral,neutral,neutral_positive
"Túi đẹp chống nước tốt có viền phao, điểm trừ là shop giao sai màu (đặt màu tím giao màu xanh)",neutral_positive,neutral,neutral,neutral,neutral_negative
"Sản phẩm đúng mô tả đóng gói tốt, tuy nhiên kích thước cảm giác hơi nhỏ",neutral_positive,positive,neutral,neutral,neutral_positive
"Sản phẩm đúng mẫu mã nhìn dễ thương, mua để đi du lịch biển",positive,neutral,neutral,neutral,positive
"Màu sắc không sáng như hình, mặt trước bấm cảm ứng khó (phải quay ngược máy ra mặt sau mới bấm được), giá 15k cảm thấy hơi đắt",neutral_negative,neutral,neutral,negative,neutral_negative
"Sản phẩm đúng với mô tả, chưa sử dụng",neutral,neutral,neutral,neutral,neutral
"Chất lượng trung bình, túi bị hở chỉ nên đeo tránh mưa hắt tàm tạm thôi chứ đừng hy vọng nhiều",negative,neutral,neutral,neutral,negative
"Sản phẩm đúng mô tả chất lượng tạm ổn, chưa thử nghiệm chống nước",neutral,neutral,neutral,neutral,neutral
"Túi bên ngoài nhìn đẹp, nhưng khi mở ra thì thấy phần nilon bên trong bị bong tróc",negative,neutral,neutral,neutral,negative
"Túi nhìn dễ thương, nhược điểm là kích thước hơi chật, điện thoại có ốp lưng bỏ vào không vừa mà phải tháo ốp ra mất công",neutral_negative,neutral,neutral,neutral,neutral_positive
"Sản phẩm tốt đúng mô tả, tuy nhiên chỉ vừa với một vài dòng máy, điện thoại kích thước to bự sẽ không dùng được",neutral_positive,neutral,neutral,neutral,neutral_positive
"Shop giao sai màu so với mẫu đã chọn nhìn không đẹp lắm, riêng màu trắng thì ok",neutral_negative,neutral,neutral,neutral,neutral_negative
"Mẫu mã đẹp chống nước được, tuy nhiên bề mặt xung quanh không dày như mong đợi, phần viền phồng chỉ giữ điện thoại không di chuyển chứ không có tác dụng khác",neutral_negative,neutral,neutral,neutral,neutral_negative
