comment,aspect,sentiment,clean_comment
đóng gói chống sốc kỹ date xa,van_chuyen,neutral,"['đóng gói', 'chống', 'sốc', 'kỹ', 'date', 'xa']"
đóng gói chống sốc kỹ date xa,gia_ca,neutral,"['đóng gói', 'chống', 'sốc', 'kỹ', 'date', 'xa']"
đóng gói chống sốc kỹ date xa,overall,positive,"['đóng gói', 'chống', 'sốc', 'kỹ', 'date', 'xa']"
combo thời trang đẹp quà tặng hấp dẫn,chat_luong,positive,"['combo', 'thời trang', 'đẹp', 'quà', 'tặng', 'hấp dẫn']"
combo thời trang đẹp quà tặng hấp dẫn,dong_goi,neutral,"['combo', 'thời trang', 'đẹp', 'quà', 'tặng', 'hấp dẫn']"
combo thời trang đẹp quà tặng hấp dẫn,van_chuyen,neutral,"['combo', 'thời trang', 'đẹp', 'quà', 'tặng', 'hấp dẫn']"
combo thời trang đẹp quà tặng hấp dẫn,gia_ca,positive,"['combo', 'thời trang', 'đẹp', 'quà', 'tặng', 'hấp dẫn']"
combo thời trang đẹp quà tặng hấp dẫn,overall,positive,"['combo', 'thời trang', 'đẹp', 'quà', 'tặng', 'hấp dẫn']"
shop hỗ trợ đổi hộp lớn nhưng giữ nguyên giá,chat_luong,positive,"['shop', 'hỗ trợ', 'đổi', 'hộp', 'lớn', 'nhưng', 'giữ', 'nguyên', 'giá']"
shop hỗ trợ đổi hộp lớn nhưng giữ nguyên giá,dong_goi,neutral,"['shop', 'hỗ trợ', 'đổi', 'hộp', 'lớn', 'nhưng', 'giữ', 'nguyên', 'giá']"
shop hỗ trợ đổi hộp lớn nhưng giữ nguyên giá,van_chuyen,neutral,"['shop', 'hỗ trợ', 'đổi', 'hộp', 'lớn', 'nhưng', 'giữ', 'nguyên', 'giá']"
shop hỗ trợ đổi hộp lớn nhưng giữ nguyên giá,gia_ca,positive,"['shop', 'hỗ trợ', 'đổi', 'hộp', 'lớn', 'nhưng', 'giữ', 'nguyên', 'giá']"
shop hỗ trợ đổi hộp lớn nhưng giữ nguyên giá,overall,positive,"['shop', 'hỗ trợ', 'đổi', 'hộp', 'lớn', 'nhưng', 'giữ', 'nguyên', 'giá']"
giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình,chat_luong,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'shop', 'tư vấn', 'nhiệt tình']"
giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình,dong_goi,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'shop', 'tư vấn', 'nhiệt tình']"
giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình,van_chuyen,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'shop', 'tư vấn', 'nhiệt tình']"
giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình,gia_ca,neutral,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'shop', 'tư vấn', 'nhiệt tình']"
giao hàng nhanh đóng gói cẩn thận shop tư vấn nhiệt tình,overall,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'shop', 'tư vấn', 'nhiệt tình']"
giao hàng nhanh đóng gói kỹ,chat_luong,neutral,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ']"
giao hàng nhanh đóng gói kỹ,dong_goi,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ']"
giao hàng nhanh đóng gói kỹ,van_chuyen,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ']"
giao hàng nhanh đóng gói kỹ,gia_ca,neutral,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ']"
giao hàng nhanh đóng gói kỹ,overall,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ']"
sữa hỗ trợ tăng chiều cao cho bé nhẹ cân,chat_luong,positive,"['sữa', 'hỗ trợ', 'tăng', 'chiều', 'cao', 'cho', 'bé', 'nhẹ', 'cân']"
sữa hỗ trợ tăng chiều cao cho bé nhẹ cân,dong_goi,neutral,"['sữa', 'hỗ trợ', 'tăng', 'chiều', 'cao', 'cho', 'bé', 'nhẹ', 'cân']"
sữa hỗ trợ tăng chiều cao cho bé nhẹ cân,van_chuyen,neutral,"['sữa', 'hỗ trợ', 'tăng', 'chiều', 'cao', 'cho', 'bé', 'nhẹ', 'cân']"
sữa hỗ trợ tăng chiều cao cho bé nhẹ cân,gia_ca,neutral,"['sữa', 'hỗ trợ', 'tăng', 'chiều', 'cao', 'cho', 'bé', 'nhẹ', 'cân']"
sữa hỗ trợ tăng chiều cao cho bé nhẹ cân,overall,positive,"['sữa', 'hỗ trợ', 'tăng', 'chiều', 'cao', 'cho', 'bé', 'nhẹ', 'cân']"
giao hàng nhanh đóng gói cẩn thận sữa ổn,chat_luong,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'sữa', 'ổn']"
giao hàng nhanh đóng gói cẩn thận sữa ổn,dong_goi,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'sữa', 'ổn']"
giao hàng nhanh đóng gói cẩn thận sữa ổn,van_chuyen,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'sữa', 'ổn']"
giao hàng nhanh đóng gói cẩn thận sữa ổn,gia_ca,neutral,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'sữa', 'ổn']"
giao hàng nhanh đóng gói cẩn thận sữa ổn,overall,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'cẩn thận', 'sữa', 'ổn']"
thông báo trung thu lớp học,chat_luong,neutral,"['thông báo', 'trung thu', 'lớp học']"
thông báo trung thu lớp học,dong_goi,neutral,"['thông báo', 'trung thu', 'lớp học']"
thông báo trung thu lớp học,van_chuyen,neutral,"['thông báo', 'trung thu', 'lớp học']"
thông báo trung thu lớp học,gia_ca,neutral,"['thông báo', 'trung thu', 'lớp học']"
thông báo trung thu lớp học,overall,neutral,"['thông báo', 'trung thu', 'lớp học']"
kem giữ ẩm tốt che khuyết điểm,chat_luong,positive,"['kem', 'giữ', 'ẩm', 'tốt', 'che', 'khuyết điểm']"
kem giữ ẩm tốt che khuyết điểm,dong_goi,neutral,"['kem', 'giữ', 'ẩm', 'tốt', 'che', 'khuyết điểm']"
kem giữ ẩm tốt che khuyết điểm,van_chuyen,neutral,"['kem', 'giữ', 'ẩm', 'tốt', 'che', 'khuyết điểm']"
kem giữ ẩm tốt che khuyết điểm,gia_ca,neutral,"['kem', 'giữ', 'ẩm', 'tốt', 'che', 'khuyết điểm']"
kem giữ ẩm tốt che khuyết điểm,overall,positive,"['kem', 'giữ', 'ẩm', 'tốt', 'che', 'khuyết điểm']"
sữa tăng cân tăng chiều cao,chat_luong,positive,"['sữa', 'tăng', 'cân', 'tăng', 'chiều', 'cao']"
sữa tăng cân tăng chiều cao,dong_goi,neutral,"['sữa', 'tăng', 'cân', 'tăng', 'chiều', 'cao']"
sữa tăng cân tăng chiều cao,van_chuyen,neutral,"['sữa', 'tăng', 'cân', 'tăng', 'chiều', 'cao']"
sữa tăng cân tăng chiều cao,gia_ca,neutral,"['sữa', 'tăng', 'cân', 'tăng', 'chiều', 'cao']"
sữa tăng cân tăng chiều cao,overall,positive,"['sữa', 'tăng', 'cân', 'tăng', 'chiều', 'cao']"
canh sale mua rẻ hơn nhiều quà tặng không đáng,chat_luong,neutral,"['canh', 'sale', 'mua', 'rẻ', 'hơn', 'nhiều', 'quà', 'tặng', 'không', 'đáng']"
canh sale mua rẻ hơn nhiều quà tặng không đáng,dong_goi,neutral,"['canh', 'sale', 'mua', 'rẻ', 'hơn', 'nhiều', 'quà', 'tặng', 'không', 'đáng']"
canh sale mua rẻ hơn nhiều quà tặng không đáng,van_chuyen,neutral,"['canh', 'sale', 'mua', 'rẻ', 'hơn', 'nhiều', 'quà', 'tặng', 'không', 'đáng']"
canh sale mua rẻ hơn nhiều quà tặng không đáng,gia_ca,negative,"['canh', 'sale', 'mua', 'rẻ', 'hơn', 'nhiều', 'quà', 'tặng', 'không', 'đáng']"
canh sale mua rẻ hơn nhiều quà tặng không đáng,overall,neutral,"['canh', 'sale', 'mua', 'rẻ', 'hơn', 'nhiều', 'quà', 'tặng', 'không', 'đáng']"
shop gói hàng kỹ giao hàng nhanh đủ số lượng,chat_luong,neutral,"['shop', 'gói', 'hàng', 'kỹ', 'giao', 'hàng', 'nhanh', 'đủ', 'số lượng']"
shop gói hàng kỹ giao hàng nhanh đủ số lượng,dong_goi,positive,"['shop', 'gói', 'hàng', 'kỹ', 'giao', 'hàng', 'nhanh', 'đủ', 'số lượng']"
shop gói hàng kỹ giao hàng nhanh đủ số lượng,van_chuyen,positive,"['shop', 'gói', 'hàng', 'kỹ', 'giao', 'hàng', 'nhanh', 'đủ', 'số lượng']"
shop gói hàng kỹ giao hàng nhanh đủ số lượng,gia_ca,neutral,"['shop', 'gói', 'hàng', 'kỹ', 'giao', 'hàng', 'nhanh', 'đủ', 'số lượng']"
shop gói hàng kỹ giao hàng nhanh đủ số lượng,overall,positive,"['shop', 'gói', 'hàng', 'kỹ', 'giao', 'hàng', 'nhanh', 'đủ', 'số lượng']"
sản phẩm chất lượng cao giá tốt giao hàng nhanh,chat_luong,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'tốt', 'giao', 'hàng', 'nhanh']"
sản phẩm chất lượng cao giá tốt giao hàng nhanh,dong_goi,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'tốt', 'giao', 'hàng', 'nhanh']"
sản phẩm chất lượng cao giá tốt giao hàng nhanh,van_chuyen,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'tốt', 'giao', 'hàng', 'nhanh']"
sản phẩm chất lượng cao giá tốt giao hàng nhanh,gia_ca,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'tốt', 'giao', 'hàng', 'nhanh']"
sản phẩm chất lượng cao giá tốt giao hàng nhanh,overall,positive,"['sản phẩm', 'chất lượng', 'cao', 'giá', 'tốt', 'giao', 'hàng', 'nhanh']"
sữa ít đường dễ uống bé hợp tác chưa thấy tăng cân,chat_luong,neutral,"['sữa', 'ít', 'đường', 'dễ', 'uống', 'bé', 'hợp tác', 'chưa', 'thấy', 'tăng', 'cân']"
sữa ít đường dễ uống bé hợp tác chưa thấy tăng cân,dong_goi,neutral,"['sữa', 'ít', 'đường', 'dễ', 'uống', 'bé', 'hợp tác', 'chưa', 'thấy', 'tăng', 'cân']"
sữa ít đường dễ uống bé hợp tác chưa thấy tăng cân,van_chuyen,neutral,"['sữa', 'ít', 'đường', 'dễ', 'uống', 'bé', 'hợp tác', 'chưa', 'thấy', 'tăng', 'cân']"
sữa ít đường dễ uống bé hợp tác chưa thấy tăng cân,gia_ca,neutral,"['sữa', 'ít', 'đường', 'dễ', 'uống', 'bé', 'hợp tác', 'chưa', 'thấy', 'tăng', 'cân']"
sữa ít đường dễ uống bé hợp tác chưa thấy tăng cân,overall,neutral,"['sữa', 'ít', 'đường', 'dễ', 'uống', 'bé', 'hợp tác', 'chưa', 'thấy', 'tăng', 'cân']"
bé rất hợp tác giá cả phải chăng giao hàng nhanh,chat_luong,positive,"['bé', 'rất', 'hợp tác', 'giá cả', 'phải chăng', 'giao', 'hàng', 'nhanh']"
bé rất hợp tác giá cả phải chăng giao hàng nhanh,dong_goi,neutral,"['bé', 'rất', 'hợp tác', 'giá cả', 'phải chăng', 'giao', 'hàng', 'nhanh']"
bé rất hợp tác giá cả phải chăng giao hàng nhanh,van_chuyen,positive,"['bé', 'rất', 'hợp tác', 'giá cả', 'phải chăng', 'giao', 'hàng', 'nhanh']"
bé rất hợp tác giá cả phải chăng giao hàng nhanh,gia_ca,positive,"['bé', 'rất', 'hợp tác', 'giá cả', 'phải chăng', 'giao', 'hàng', 'nhanh']"
bé rất hợp tác giá cả phải chăng giao hàng nhanh,overall,positive,"['bé', 'rất', 'hợp tác', 'giá cả', 'phải chăng', 'giao', 'hàng', 'nhanh']"
ít ngọt đỡ đầy bụng hãng uy tín,chat_luong,positive,"['ít', 'ngọt', 'đỡ', 'đầy', 'bụng', 'hãng', 'uy tín']"
ít ngọt đỡ đầy bụng hãng uy tín,dong_goi,neutral,"['ít', 'ngọt', 'đỡ', 'đầy', 'bụng', 'hãng', 'uy tín']"
ít ngọt đỡ đầy bụng hãng uy tín,van_chuyen,neutral,"['ít', 'ngọt', 'đỡ', 'đầy', 'bụng', 'hãng', 'uy tín']"
ít ngọt đỡ đầy bụng hãng uy tín,gia_ca,neutral,"['ít', 'ngọt', 'đỡ', 'đầy', 'bụng', 'hãng', 'uy tín']"
ít ngọt đỡ đầy bụng hãng uy tín,overall,positive,"['ít', 'ngọt', 'đỡ', 'đầy', 'bụng', 'hãng', 'uy tín']"
giao nhanh date mới date xa,chat_luong,neutral,"['giao', 'nhanh', 'date', 'mới', 'date', 'xa']"
giao nhanh date mới date xa,dong_goi,neutral,"['giao', 'nhanh', 'date', 'mới', 'date', 'xa']"
giao nhanh date mới date xa,van_chuyen,positive,"['giao', 'nhanh', 'date', 'mới', 'date', 'xa']"
giao nhanh date mới date xa,gia_ca,neutral,"['giao', 'nhanh', 'date', 'mới', 'date', 'xa']"
giao nhanh date mới date xa,overall,positive,"['giao', 'nhanh', 'date', 'mới', 'date', 'xa']"
sữa giúp bé tăng cân tiêu hóa tốt,chat_luong,positive,"['sữa', 'giúp', 'bé', 'tăng', 'cân', 'tiêu hóa', 'tốt']"
sữa giúp bé tăng cân tiêu hóa tốt,dong_goi,neutral,"['sữa', 'giúp', 'bé', 'tăng', 'cân', 'tiêu hóa', 'tốt']"
sữa giúp bé tăng cân tiêu hóa tốt,van_chuyen,neutral,"['sữa', 'giúp', 'bé', 'tăng', 'cân', 'tiêu hóa', 'tốt']"
sữa giúp bé tăng cân tiêu hóa tốt,gia_ca,neutral,"['sữa', 'giúp', 'bé', 'tăng', 'cân', 'tiêu hóa', 'tốt']"
sữa giúp bé tăng cân tiêu hóa tốt,overall,positive,"['sữa', 'giúp', 'bé', 'tăng', 'cân', 'tiêu hóa', 'tốt']"
date xa giá ổn nhưng đóng gói chưa kỹ dễ vỡ,chat_luong,neutral,"['date', 'xa', 'giá', 'ổn', 'nhưng', 'đóng gói', 'chưa', 'kỹ', 'dễ', 'vỡ']"
date xa giá ổn nhưng đóng gói chưa kỹ dễ vỡ,dong_goi,negative,"['date', 'xa', 'giá', 'ổn', 'nhưng', 'đóng gói', 'chưa', 'kỹ', 'dễ', 'vỡ']"
date xa giá ổn nhưng đóng gói chưa kỹ dễ vỡ,van_chuyen,neutral,"['date', 'xa', 'giá', 'ổn', 'nhưng', 'đóng gói', 'chưa', 'kỹ', 'dễ', 'vỡ']"
date xa giá ổn nhưng đóng gói chưa kỹ dễ vỡ,gia_ca,positive,"['date', 'xa', 'giá', 'ổn', 'nhưng', 'đóng gói', 'chưa', 'kỹ', 'dễ', 'vỡ']"
date xa giá ổn nhưng đóng gói chưa kỹ dễ vỡ,overall,neutral,"['date', 'xa', 'giá', 'ổn', 'nhưng', 'đóng gói', 'chưa', 'kỹ', 'dễ', 'vỡ']"
đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng,chat_luong,neutral,"['đóng gói', 'cẩn thận', 'chưa', 'dùng', 'nên', 'chưa', 'rõ', 'chất lượng']"
đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng,dong_goi,positive,"['đóng gói', 'cẩn thận', 'chưa', 'dùng', 'nên', 'chưa', 'rõ', 'chất lượng']"
đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng,van_chuyen,neutral,"['đóng gói', 'cẩn thận', 'chưa', 'dùng', 'nên', 'chưa', 'rõ', 'chất lượng']"
đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng,gia_ca,neutral,"['đóng gói', 'cẩn thận', 'chưa', 'dùng', 'nên', 'chưa', 'rõ', 'chất lượng']"
đóng gói cẩn thận chưa dùng nên chưa rõ chất lượng,overall,neutral,"['đóng gói', 'cẩn thận', 'chưa', 'dùng', 'nên', 'chưa', 'rõ', 'chất lượng']"
giao hàng nhanh đóng gói kỹ sữa béo ít ngọt,chat_luong,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ', 'sữa', 'béo', 'ít', 'ngọt']"
giao hàng nhanh đóng gói kỹ sữa béo ít ngọt,dong_goi,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ', 'sữa', 'béo', 'ít', 'ngọt']"
giao hàng nhanh đóng gói kỹ sữa béo ít ngọt,van_chuyen,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ', 'sữa', 'béo', 'ít', 'ngọt']"
giao hàng nhanh đóng gói kỹ sữa béo ít ngọt,gia_ca,neutral,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ', 'sữa', 'béo', 'ít', 'ngọt']"
giao hàng nhanh đóng gói kỹ sữa béo ít ngọt,overall,positive,"['giao', 'hàng', 'nhanh', 'đóng gói', 'kỹ', 'sữa', 'béo', 'ít', 'ngọt']"
sản phẩm chất lượng trẻ em nên dùng ít đường,chat_luong,positive,"['sản phẩm', 'chất lượng', 'trẻ em', 'nên', 'dùng', 'ít', 'đường']"
sản phẩm chất lượng trẻ em nên dùng ít đường,dong_goi,neutral,"['sản phẩm', 'chất lượng', 'trẻ em', 'nên', 'dùng', 'ít', 'đường']"
sản phẩm chất lượng trẻ em nên dùng ít đường,van_chuyen,neutral,"['sản phẩm', 'chất lượng', 'trẻ em', 'nên', 'dùng', 'ít', 'đường']"
sản phẩm chất lượng trẻ em nên dùng ít đường,gia_ca,neutral,"['sản phẩm', 'chất lượng', 'trẻ em', 'nên', 'dùng', 'ít', 'đường']"
sản phẩm chất lượng trẻ em nên dùng ít đường,overall,positive,"['sản phẩm', 'chất lượng', 'trẻ em', 'nên', 'dùng', 'ít', 'đường']"
giá cả hợp lý phù hợp cho trẻ suy dinh dưỡng,chat_luong,positive,"['giá cả', 'hợp lý', 'phù hợp', 'cho', 'trẻ', 'suy dinh dưỡng']"
giá cả hợp lý phù hợp cho trẻ suy dinh dưỡng,dong_goi,neutral,"['giá cả', 'hợp lý', 'phù hợp', 'cho', 'trẻ', 'suy dinh dưỡng']"
giá cả hợp lý phù hợp cho trẻ suy dinh dưỡng,van_chuyen,neutral,"['giá cả', 'hợp lý', 'phù hợp', 'cho', 'trẻ', 'suy dinh dưỡng']"
giá cả hợp lý phù hợp cho trẻ suy dinh dưỡng,gia_ca,positive,"['giá cả', 'hợp lý', 'phù hợp', 'cho', 'trẻ', 'suy dinh dưỡng']"
giá cả hợp lý phù hợp cho trẻ suy dinh dưỡng,overall,positive,"['giá cả', 'hợp lý', 'phù hợp', 'cho', 'trẻ', 'suy dinh dưỡng']"
sữa thơm ngon dễ uống bé rất thích giao hàng nhanh,chat_luong,positive,"['sữa', 'thơm', 'ngon', 'dễ', 'uống', 'bé', 'rất', 'thích', 'giao', 'hàng', 'nhanh']"
sữa thơm ngon dễ uống bé rất thích giao hàng nhanh,dong_goi,positive,"['sữa', 'thơm', 'ngon', 'dễ', 'uống', 'bé', 'rất', 'thích', 'giao', 'hàng', 'nhanh']"
sữa thơm ngon dễ uống bé rất thích giao hàng nhanh,van_chuyen,positive,"['sữa', 'thơm', 'ngon', 'dễ', 'uống', 'bé', 'rất', 'thích', 'giao', 'hàng', 'nhanh']"
sữa thơm ngon dễ uống bé rất thích giao hàng nhanh,gia_ca,neutral,"['sữa', 'thơm', 'ngon', 'dễ', 'uống', 'bé', 'rất', 'thích', 'giao', 'hàng', 'nhanh']"
sữa thơm ngon dễ uống bé rất thích giao hàng nhanh,overall,positive,"['sữa', 'thơm', 'ngon', 'dễ', 'uống', 'bé', 'rất', 'thích', 'giao', 'hàng', 'nhanh']"
canh sale mua rẻ được tặng quà nhưng quà nhỏ không đẹp,chat_luong,neutral,"['canh', 'sale', 'mua', 'rẻ', 'được', 'tặng', 'quà', 'nhưng', 'quà', 'nhỏ', 'không', 'đẹp']"
canh sale mua rẻ được tặng quà nhưng quà nhỏ không đẹp,dong_goi,neutral,"['canh', 'sale', 'mua', 'rẻ', 'được', 'tặng', 'quà', 'nhưng', 'quà', 'nhỏ', 'không', 'đẹp']"
canh sale mua rẻ được tặng quà nhưng quà nhỏ không đẹp,van_chuyen,neutral,"['canh', 'sale', 'mua', 'rẻ', 'được', 'tặng', 'quà', 'nhưng', 'quà', 'nhỏ', 'không', 'đẹp']"
canh sale mua rẻ được tặng quà nhưng quà nhỏ không đẹp,gia_ca,negative,"['canh', 'sale', 'mua', 'rẻ', 'được', 'tặng', 'quà', 'nhưng', 'quà', 'nhỏ', 'không', 'đẹp']"
canh sale mua rẻ được tặng quà nhưng quà nhỏ không đẹp,overall,neutral,"['canh', 'sale', 'mua', 'rẻ', 'được', 'tặng', 'quà', 'nhưng', 'quà', 'nhỏ', 'không', 'đẹp']"
đóng gói cẩn thận giao hàng nhanh sữa ngon,chat_luong,positive,"['đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'sữa', 'ngon']"
đóng gói cẩn thận giao hàng nhanh sữa ngon,dong_goi,positive,"['đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'sữa', 'ngon']"
đóng gói cẩn thận giao hàng nhanh sữa ngon,van_chuyen,positive,"['đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'sữa', 'ngon']"
đóng gói cẩn thận giao hàng nhanh sữa ngon,gia_ca,neutral,"['đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'sữa', 'ngon']"
đóng gói cẩn thận giao hàng nhanh sữa ngon,overall,positive,"['đóng gói', 'cẩn thận', 'giao', 'hàng', 'nhanh', 'sữa', 'ngon']"
đóng gói cẩn thận shipper thân thiện giao đúng hẹn,chat_luong,neutral,"['đóng gói', 'cẩn thận', 'shipper', 'thân thiện', 'giao', 'đúng', 'hẹn']"
đóng gói cẩn thận shipper thân thiện giao đúng hẹn,dong_goi,positive,"['đóng gói', 'cẩn thận', 'shipper', 'thân thiện', 'giao', 'đúng', 'hẹn']"
đóng gói cẩn thận shipper thân thiện giao đúng hẹn,van_chuyen,positive,"['đóng gói', 'cẩn thận', 'shipper', 'thân thiện', 'giao', 'đúng', 'hẹn']"
đóng gói cẩn thận shipper thân thiện giao đúng hẹn,gia_ca,neutral,"['đóng gói', 'cẩn thận', 'shipper', 'thân thiện', 'giao', 'đúng', 'hẹn']"
