comment,aspect,sentiment,clean_comment,text_input
Đẹp nhưng màu khô,van_chuyen,neutral,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_van_chuyen"
Đẹp nhưng màu khô,gia_ca,neutral,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_gia_ca"
Đẹp nhưng màu khô,overall,negative,"['đẹp', 'nhưng', 'màu', 'khô']","['đẹp', 'nhưng', 'màu', 'khô'] aspect_overall"
Màu khô,chat_luong,negative,"['màu', 'khô']","['màu', 'khô'] aspect_chat_luong"
Màu khô,dong_goi,neutral,"['màu', 'khô']","['màu', 'khô'] aspect_dong_goi"
Màu khô,van_chuyen,neutral,"['màu', 'khô']","['màu', 'khô'] aspect_van_chuyen"
Màu khô,gia_ca,neutral,"['màu', 'khô']","['màu', 'khô'] aspect_gia_ca"
Màu khô,overall,negative,"['màu', 'khô']","['màu', 'khô'] aspect_overall"
Tốt,chat_luong,positive,['tốt'],['tốt'] aspect_chat_luong
Tốt,dong_goi,neutral,['tốt'],['tốt'] aspect_dong_goi
Tốt,van_chuyen,neutral,['tốt'],['tốt'] aspect_van_chuyen
Tốt,gia_ca,neutral,['tốt'],['tốt'] aspect_gia_ca
Tốt,overall,positive,['tốt'],['tốt'] aspect_overall
Tốt,chat_luong,positive,['tốt'],['tốt'] aspect_chat_luong
Tốt,dong_goi,neutral,['tốt'],['tốt'] aspect_dong_goi
Tốt,van_chuyen,neutral,['tốt'],['tốt'] aspect_van_chuyen
Tốt,gia_ca,neutral,['tốt'],['tốt'] aspect_gia_ca
Tốt,overall,positive,['tốt'],['tốt'] aspect_overall
Đẹp,chat_luong,positive,['đẹp'],['đẹp'] aspect_chat_luong
Đẹp,dong_goi,neutral,['đẹp'],['đẹp'] aspect_dong_goi
Đẹp,van_chuyen,neutral,['đẹp'],['đẹp'] aspect_van_chuyen
Đẹp,gia_ca,neutral,['đẹp'],['đẹp'] aspect_gia_ca
Đẹp,overall,positive,['đẹp'],['đẹp'] aspect_overall
Màu lem,chat_luong,negative,"['màu', 'lem']","['màu', 'lem'] aspect_chat_luong"
Màu lem,dong_goi,neutral,"['màu', 'lem']","['màu', 'lem'] aspect_dong_goi"
Màu lem,van_chuyen,neutral,"['màu', 'lem']","['màu', 'lem'] aspect_van_chuyen"
Màu lem,gia_ca,neutral,"['màu', 'lem']","['màu', 'lem'] aspect_gia_ca"
Màu lem,overall,negative,"['màu', 'lem']","['màu', 'lem'] aspect_overall"
Tốt,chat_luong,positive,['tốt'],['tốt'] aspect_chat_luong
Tốt,dong_goi,neutral,['tốt'],['tốt'] aspect_dong_goi
Tốt,van_chuyen,neutral,['tốt'],['tốt'] aspect_van_chuyen
Tốt,gia_ca,neutral,['tốt'],['tốt'] aspect_gia_ca
Tốt,overall,positive,['tốt'],['tốt'] aspect_overall
Tốt,chat_luong,positive,['tốt'],['tốt'] aspect_chat_luong
Tốt,dong_goi,neutral,['tốt'],['tốt'] aspect_dong_goi
Tốt,van_chuyen,neutral,['tốt'],['tốt'] aspect_van_chuyen
Tốt,gia_ca,neutral,['tốt'],['tốt'] aspect_gia_ca
Tốt,overall,positive,['tốt'],['tốt'] aspect_overall
Giao sai mẫu,chat_luong,negative,"['giao', 'sai', 'mẫu']","['giao', 'sai', 'mẫu'] aspect_chat_luong"
Giao sai mẫu,dong_goi,neutral,"['giao', 'sai', 'mẫu']","['giao', 'sai', 'mẫu'] aspect_dong_goi"
Giao sai mẫu,van_chuyen,neutral,"['giao', 'sai', 'mẫu']","['giao', 'sai', 'mẫu'] aspect_van_chuyen"
Giao sai mẫu,gia_ca,neutral,"['giao', 'sai', 'mẫu']","['giao', 'sai', 'mẫu'] aspect_gia_ca"
Giao sai mẫu,overall,negative,"['giao', 'sai', 'mẫu']","['giao', 'sai', 'mẫu'] aspect_overall"
Ổn,chat_luong,neutral,['ổn'],['ổn'] aspect_chat_luong
Ổn,dong_goi,neutral,['ổn'],['ổn'] aspect_dong_goi
Ổn,van_chuyen,neutral,['ổn'],['ổn'] aspect_van_chuyen
Ổn,gia_ca,neutral,['ổn'],['ổn'] aspect_gia_ca
Ổn,overall,neutral,['ổn'],['ổn'] aspect_overall
Thiếu khung,chat_luong,negative,"['thiếu', 'khung']","['thiếu', 'khung'] aspect_chat_luong"
Thiếu khung,dong_goi,neutral,"['thiếu', 'khung']","['thiếu', 'khung'] aspect_dong_goi"
Thiếu khung,van_chuyen,neutral,"['thiếu', 'khung']","['thiếu', 'khung'] aspect_van_chuyen"
Thiếu khung,gia_ca,neutral,"['thiếu', 'khung']","['thiếu', 'khung'] aspect_gia_ca"
Thiếu khung,overall,negative,"['thiếu', 'khung']","['thiếu', 'khung'] aspect_overall"
Ok,chat_luong,neutral,['ok'],['ok'] aspect_chat_luong
Ok,dong_goi,neutral,['ok'],['ok'] aspect_dong_goi
Ok,van_chuyen,neutral,['ok'],['ok'] aspect_van_chuyen
Ok,gia_ca,neutral,['ok'],['ok'] aspect_gia_ca
Ok,overall,neutral,['ok'],['ok'] aspect_overall
Thiếu sơn bóng,chat_luong,negative,"['thiếu', 'sơn', 'bóng']","['thiếu', 'sơn', 'bóng'] aspect_chat_luong"
Thiếu sơn bóng,dong_goi,neutral,"['thiếu', 'sơn', 'bóng']","['thiếu', 'sơn', 'bóng'] aspect_dong_goi"
Thiếu sơn bóng,van_chuyen,neutral,"['thiếu', 'sơn', 'bóng']","['thiếu', 'sơn', 'bóng'] aspect_van_chuyen"
Thiếu sơn bóng,gia_ca,neutral,"['thiếu', 'sơn', 'bóng']","['thiếu', 'sơn', 'bóng'] aspect_gia_ca"
Thiếu sơn bóng,overall,negative,"['thiếu', 'sơn', 'bóng']","['thiếu', 'sơn', 'bóng'] aspect_overall"
"Size sai, hoàn tiền sai, dịch vụ tệ",chat_luong,negative,"['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ']","['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ'] aspect_chat_luong"
"Size sai, hoàn tiền sai, dịch vụ tệ",dong_goi,neutral,"['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ']","['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ'] aspect_dong_goi"
"Size sai, hoàn tiền sai, dịch vụ tệ",van_chuyen,neutral,"['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ']","['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ'] aspect_van_chuyen"
"Size sai, hoàn tiền sai, dịch vụ tệ",gia_ca,negative,"['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ']","['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ'] aspect_gia_ca"
"Size sai, hoàn tiền sai, dịch vụ tệ",overall,negative,"['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ']","['size', 'sai', 'hoàn tiền', 'sai', 'dịch vụ', 'tệ'] aspect_overall"
"Không đúng mô tả, chất lượng kém",chat_luong,negative,"['không', 'đúng', 'mô tả', 'chất lượng', 'kém']","['không', 'đúng', 'mô tả', 'chất lượng', 'kém'] aspect_chat_luong"
"Không đúng mô tả, chất lượng kém",dong_goi,neutral,"['không', 'đúng', 'mô tả', 'chất lượng', 'kém']","['không', 'đúng', 'mô tả', 'chất lượng', 'kém'] aspect_dong_goi"
"Không đúng mô tả, chất lượng kém",van_chuyen,neutral,"['không', 'đúng', 'mô tả', 'chất lượng', 'kém']","['không', 'đúng', 'mô tả', 'chất lượng', 'kém'] aspect_van_chuyen"
"Không đúng mô tả, chất lượng kém",gia_ca,neutral,"['không', 'đúng', 'mô tả', 'chất lượng', 'kém']","['không', 'đúng', 'mô tả', 'chất lượng', 'kém'] aspect_gia_ca"
"Không đúng mô tả, chất lượng kém",overall,negative,"['không', 'đúng', 'mô tả', 'chất lượng', 'kém']","['không', 'đúng', 'mô tả', 'chất lượng', 'kém'] aspect_overall"
Ok nhưng lỗi quai,chat_luong,neutral,"['ok', 'nhưng', 'lỗi quai']","['ok', 'nhưng', 'lỗi quai'] aspect_chat_luong"
Ok nhưng lỗi quai,dong_goi,neutral,"['ok', 'nhưng', 'lỗi quai']","['ok', 'nhưng', 'lỗi quai'] aspect_dong_goi"
Ok nhưng lỗi quai,van_chuyen,neutral,"['ok', 'nhưng', 'lỗi quai']","['ok', 'nhưng', 'lỗi quai'] aspect_van_chuyen"
Ok nhưng lỗi quai,gia_ca,neutral,"['ok', 'nhưng', 'lỗi quai']","['ok', 'nhưng', 'lỗi quai'] aspect_gia_ca"
Ok nhưng lỗi quai,overall,neutral,"['ok', 'nhưng', 'lỗi quai']","['ok', 'nhưng', 'lỗi quai'] aspect_overall"
Thiết kế xấu,chat_luong,negative,"['thiết kế', 'xấu']","['thiết kế', 'xấu'] aspect_chat_luong"
Thiết kế xấu,dong_goi,neutral,"['thiết kế', 'xấu']","['thiết kế', 'xấu'] aspect_dong_goi"
Thiết kế xấu,van_chuyen,neutral,"['thiết kế', 'xấu']","['thiết kế', 'xấu'] aspect_van_chuyen"
Thiết kế xấu,gia_ca,neutral,"['thiết kế', 'xấu']","['thiết kế', 'xấu'] aspect_gia_ca"
Thiết kế xấu,overall,negative,"['thiết kế', 'xấu']","['thiết kế', 'xấu'] aspect_overall"
"Chất lượng kém, bung chỉ",chat_luong,negative,"['chất lượng', 'kém', 'bung', 'chỉ']","['chất lượng', 'kém', 'bung', 'chỉ'] aspect_chat_luong"
"Chất lượng kém, bung chỉ",dong_goi,neutral,"['chất lượng', 'kém', 'bung', 'chỉ']","['chất lượng', 'kém', 'bung', 'chỉ'] aspect_dong_goi"
"Chất lượng kém, bung chỉ",van_chuyen,neutral,"['chất lượng', 'kém', 'bung', 'chỉ']","['chất lượng', 'kém', 'bung', 'chỉ'] aspect_van_chuyen"
"Chất lượng kém, bung chỉ",gia_ca,neutral,"['chất lượng', 'kém', 'bung', 'chỉ']","['chất lượng', 'kém', 'bung', 'chỉ'] aspect_gia_ca"
"Chất lượng kém, bung chỉ",overall,negative,"['chất lượng', 'kém', 'bung', 'chỉ']","['chất lượng', 'kém', 'bung', 'chỉ'] aspect_overall"
"Lỗi cổ áo, shop hỗ trợ kém",chat_luong,negative,"['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém']","['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém'] aspect_chat_luong"
"Lỗi cổ áo, shop hỗ trợ kém",dong_goi,neutral,"['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém']","['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém'] aspect_dong_goi"
"Lỗi cổ áo, shop hỗ trợ kém",van_chuyen,neutral,"['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém']","['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém'] aspect_van_chuyen"
"Lỗi cổ áo, shop hỗ trợ kém",gia_ca,neutral,"['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém']","['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém'] aspect_gia_ca"
"Lỗi cổ áo, shop hỗ trợ kém",overall,negative,"['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém']","['lỗi', 'cổ', 'áo shop', 'hỗ trợ', 'kém'] aspect_overall"
Thái độ shop tệ,chat_luong,neutral,"['thái độ', 'shop tệ']","['thái độ', 'shop tệ'] aspect_chat_luong"
Thái độ shop tệ,dong_goi,neutral,"['thái độ', 'shop tệ']","['thái độ', 'shop tệ'] aspect_dong_goi"
Thái độ shop tệ,van_chuyen,neutral,"['thái độ', 'shop tệ']","['thái độ', 'shop tệ'] aspect_van_chuyen"
Thái độ shop tệ,gia_ca,neutral,"['thái độ', 'shop tệ']","['thái độ', 'shop tệ'] aspect_gia_ca"
Thái độ shop tệ,overall,negative,"['thái độ', 'shop tệ']","['thái độ', 'shop tệ'] aspect_overall"
Sản phẩm lỗi,chat_luong,negative,"['sản phẩm', 'lỗi']","['sản phẩm', 'lỗi'] aspect_chat_luong"
Sản phẩm lỗi,dong_goi,neutral,"['sản phẩm', 'lỗi']","['sản phẩm', 'lỗi'] aspect_dong_goi"
Sản phẩm lỗi,van_chuyen,neutral,"['sản phẩm', 'lỗi']","['sản phẩm', 'lỗi'] aspect_van_chuyen"
Sản phẩm lỗi,gia_ca,neutral,"['sản phẩm', 'lỗi']","['sản phẩm', 'lỗi'] aspect_gia_ca"
Sản phẩm lỗi,overall,negative,"['sản phẩm', 'lỗi']","['sản phẩm', 'lỗi'] aspect_overall"
Tư vấn sai size,chat_luong,negative,"['tư vấn', 'sai', 'size']","['tư vấn', 'sai', 'size'] aspect_chat_luong"
Tư vấn sai size,dong_goi,neutral,"['tư vấn', 'sai', 'size']","['tư vấn', 'sai', 'size'] aspect_dong_goi"
Tư vấn sai size,van_chuyen,neutral,"['tư vấn', 'sai', 'size']","['tư vấn', 'sai', 'size'] aspect_van_chuyen"
Tư vấn sai size,gia_ca,neutral,"['tư vấn', 'sai', 'size']","['tư vấn', 'sai', 'size'] aspect_gia_ca"
Tư vấn sai size,overall,negative,"['tư vấn', 'sai', 'size']","['tư vấn', 'sai', 'size'] aspect_overall"
"Áo xấu, lỗi thiết kế",chat_luong,negative,"['áo', 'xấu', 'lỗi', 'thiết kế']","['áo', 'xấu', 'lỗi', 'thiết kế'] aspect_chat_luong"
"Áo xấu, lỗi thiết kế",dong_goi,neutral,"['áo', 'xấu', 'lỗi', 'thiết kế']","['áo', 'xấu', 'lỗi', 'thiết kế'] aspect_dong_goi"
"Áo xấu, lỗi thiết kế",van_chuyen,neutral,"['áo', 'xấu', 'lỗi', 'thiết kế']","['áo', 'xấu', 'lỗi', 'thiết kế'] aspect_van_chuyen"
"Áo xấu, lỗi thiết kế",gia_ca,neutral,"['áo', 'xấu', 'lỗi', 'thiết kế']","['áo', 'xấu', 'lỗi', 'thiết kế'] aspect_gia_ca"
"Áo xấu, lỗi thiết kế",overall,negative,"['áo', 'xấu', 'lỗi', 'thiết kế']","['áo', 'xấu', 'lỗi', 'thiết kế'] aspect_overall"
"Form lỗi, chất lượng kém",chat_luong,negative,"['form', 'lỗi', 'chất lượng', 'kém']","['form', 'lỗi', 'chất lượng', 'kém'] aspect_chat_luong"
"Form lỗi, chất lượng kém",dong_goi,neutral,"['form', 'lỗi', 'chất lượng', 'kém']","['form', 'lỗi', 'chất lượng', 'kém'] aspect_dong_goi"
"Form lỗi, chất lượng kém",van_chuyen,neutral,"['form', 'lỗi', 'chất lượng', 'kém']","['form', 'lỗi', 'chất lượng', 'kém'] aspect_van_chuyen"
"Form lỗi, chất lượng kém",gia_ca,neutral,"['form', 'lỗi', 'chất lượng', 'kém']","['form', 'lỗi', 'chất lượng', 'kém'] aspect_gia_ca"
"Form lỗi, chất lượng kém",overall,negative,"['form', 'lỗi', 'chất lượng', 'kém']","['form', 'lỗi', 'chất lượng', 'kém'] aspect_overall"
"Form xấu, dịch vụ kém",chat_luong,negative,"['form', 'xấu', 'dịch vụ', 'kém']","['form', 'xấu', 'dịch vụ', 'kém'] aspect_chat_luong"
"Form xấu, dịch vụ kém",dong_goi,neutral,"['form', 'xấu', 'dịch vụ', 'kém']","['form', 'xấu', 'dịch vụ', 'kém'] aspect_dong_goi"
"Form xấu, dịch vụ kém",van_chuyen,negative,"['form', 'xấu', 'dịch vụ', 'kém']","['form', 'xấu', 'dịch vụ', 'kém'] aspect_van_chuyen"
"Form xấu, dịch vụ kém",gia_ca,neutral,"['form', 'xấu', 'dịch vụ', 'kém']","['form', 'xấu', 'dịch vụ', 'kém'] aspect_gia_ca"
"Form xấu, dịch vụ kém",overall,negative,"['form', 'xấu', 'dịch vụ', 'kém']","['form', 'xấu', 'dịch vụ', 'kém'] aspect_overall"
"Giao sai size, bẩn",chat_luong,negative,"['giao', 'sai', 'size', 'bẩn']","['giao', 'sai', 'size', 'bẩn'] aspect_chat_luong"
"Giao sai size, bẩn",dong_goi,neutral,"['giao', 'sai', 'size', 'bẩn']","['giao', 'sai', 'size', 'bẩn'] aspect_dong_goi"
"Giao sai size, bẩn",van_chuyen,neutral,"['giao', 'sai', 'size', 'bẩn']","['giao', 'sai', 'size', 'bẩn'] aspect_van_chuyen"
"Giao sai size, bẩn",gia_ca,neutral,"['giao', 'sai', 'size', 'bẩn']","['giao', 'sai', 'size', 'bẩn'] aspect_gia_ca"
"Giao sai size, bẩn",overall,negative,"['giao', 'sai', 'size', 'bẩn']","['giao', 'sai', 'size', 'bẩn'] aspect_overall"
Không giao hàng,chat_luong,negative,"['không', 'giao', 'hàng']","['không', 'giao', 'hàng'] aspect_chat_luong"
Không giao hàng,dong_goi,neutral,"['không', 'giao', 'hàng']","['không', 'giao', 'hàng'] aspect_dong_goi"
Không giao hàng,van_chuyen,negative,"['không', 'giao', 'hàng']","['không', 'giao', 'hàng'] aspect_van_chuyen"
Không giao hàng,gia_ca,neutral,"['không', 'giao', 'hàng']","['không', 'giao', 'hàng'] aspect_gia_ca"
Không giao hàng,overall,negative,"['không', 'giao', 'hàng']","['không', 'giao', 'hàng'] aspect_overall"
Form xấu,chat_luong,negative,"['form', 'xấu']","['form', 'xấu'] aspect_chat_luong"
Form xấu,dong_goi,neutral,"['form', 'xấu']","['form', 'xấu'] aspect_dong_goi"
Form xấu,van_chuyen,neutral,"['form', 'xấu']","['form', 'xấu'] aspect_van_chuyen"
Form xấu,gia_ca,neutral,"['form', 'xấu']","['form', 'xấu'] aspect_gia_ca"
Form xấu,overall,negative,"['form', 'xấu']","['form', 'xấu'] aspect_overall"
Chất lượng kém,chat_luong,negative,"['chất lượng', 'kém']","['chất lượng', 'kém'] aspect_chat_luong"
Chất lượng kém,dong_goi,neutral,"['chất lượng', 'kém']","['chất lượng', 'kém'] aspect_dong_goi"
Chất lượng kém,van_chuyen,neutral,"['chất lượng', 'kém']","['chất lượng', 'kém'] aspect_van_chuyen"
Chất lượng kém,gia_ca,neutral,"['chất lượng', 'kém']","['chất lượng', 'kém'] aspect_gia_ca"
Chất lượng kém,overall,negative,"['chất lượng', 'kém']","['chất lượng', 'kém'] aspect_overall"
"Thiếu hàng, shop không rep",chat_luong,negative,"['thiếu', 'hàng', 'shop', 'không', 'rep']","['thiếu', 'hàng', 'shop', 'không', 'rep'] aspect_chat_luong"
"Thiếu hàng, shop không rep",dong_goi,neutral,"['thiếu', 'hàng', 'shop', 'không', 'rep']","['thiếu', 'hàng', 'shop', 'không', 'rep'] aspect_dong_goi"
"Thiếu hàng, shop không rep",van_chuyen,negative,"['thiếu', 'hàng', 'shop', 'không', 'rep']","['thiếu', 'hàng', 'shop', 'không', 'rep'] aspect_van_chuyen"
"Thiếu hàng, shop không rep",gia_ca,neutral,"['thiếu', 'hàng', 'shop', 'không', 'rep']","['thiếu', 'hàng', 'shop', 'không', 'rep'] aspect_gia_ca"
"Thiếu hàng, shop không rep",overall,negative,"['thiếu', 'hàng', 'shop', 'không', 'rep']","['thiếu', 'hàng', 'shop', 'không', 'rep'] aspect_overall"
"Vải mỏng, size sai",chat_luong,negative,"['vải', 'mỏng', 'size', 'sai']","['vải', 'mỏng', 'size', 'sai'] aspect_chat_luong"
"Vải mỏng, size sai",dong_goi,neutral,"['vải', 'mỏng', 'size', 'sai']","['vải', 'mỏng', 'size', 'sai'] aspect_dong_goi"
"Vải mỏng, size sai",van_chuyen,neutral,"['vải', 'mỏng', 'size', 'sai']","['vải', 'mỏng', 'size', 'sai'] aspect_van_chuyen"
"Vải mỏng, size sai",gia_ca,neutral,"['vải', 'mỏng', 'size', 'sai']","['vải', 'mỏng', 'size', 'sai'] aspect_gia_ca"
"Vải mỏng, size sai",overall,negative,"['vải', 'mỏng', 'size', 'sai']","['vải', 'mỏng', 'size', 'sai'] aspect_overall"
Nhiễu,chat_luong,neutral,['nhiễu'],['nhiễu'] aspect_chat_luong
Nhiễu,dong_goi,neutral,['nhiễu'],['nhiễu'] aspect_dong_goi
Nhiễu,van_chuyen,neutral,['nhiễu'],['nhiễu'] aspect_van_chuyen
Nhiễu,gia_ca,neutral,['nhiễu'],['nhiễu'] aspect_gia_ca
Nhiễu,overall,neutral,['nhiễu'],['nhiễu'] aspect_overall
"May ẩu, lỗi vải",chat_luong,negative,"['may', 'ẩu', 'lỗi', 'vải']","['may', 'ẩu', 'lỗi', 'vải'] aspect_chat_luong"
"May ẩu, lỗi vải",dong_goi,neutral,"['may', 'ẩu', 'lỗi', 'vải']","['may', 'ẩu', 'lỗi', 'vải'] aspect_dong_goi"
"May ẩu, lỗi vải",van_chuyen,neutral,"['may', 'ẩu', 'lỗi', 'vải']","['may', 'ẩu', 'lỗi', 'vải'] aspect_van_chuyen"
"May ẩu, lỗi vải",gia_ca,neutral,"['may', 'ẩu', 'lỗi', 'vải']","['may', 'ẩu', 'lỗi', 'vải'] aspect_gia_ca"
"May ẩu, lỗi vải",overall,negative,"['may', 'ẩu', 'lỗi', 'vải']","['may', 'ẩu', 'lỗi', 'vải'] aspect_overall"
Đẹp nhưng CSKH kém,chat_luong,positive,"['đẹp', 'nhưng', 'cskh', 'kém']","['đẹp', 'nhưng', 'cskh', 'kém'] aspect_chat_luong"
Đẹp nhưng CSKH kém,dong_goi,neutral,"['đẹp', 'nhưng', 'cskh', 'kém']","['đẹp', 'nhưng', 'cskh', 'kém'] aspect_dong_goi"
Đẹp nhưng CSKH kém,van_chuyen,neutral,"['đẹp', 'nhưng', 'cskh', 'kém']","['đẹp', 'nhưng', 'cskh', 'kém'] aspect_van_chuyen"
Đẹp nhưng CSKH kém,gia_ca,neutral,"['đẹp', 'nhưng', 'cskh', 'kém']","['đẹp', 'nhưng', 'cskh', 'kém'] aspect_gia_ca"
Đẹp nhưng CSKH kém,overall,negative,"['đẹp', 'nhưng', 'cskh', 'kém']","['đẹp', 'nhưng', 'cskh', 'kém'] aspect_overall"
"Size sai, dịch vụ kém",chat_luong,negative,"['size', 'sai', 'dịch vụ', 'kém']","['size', 'sai', 'dịch vụ', 'kém'] aspect_chat_luong"
"Size sai, dịch vụ kém",dong_goi,neutral,"['size', 'sai', 'dịch vụ', 'kém']","['size', 'sai', 'dịch vụ', 'kém'] aspect_dong_goi"
"Size sai, dịch vụ kém",van_chuyen,neutral,"['size', 'sai', 'dịch vụ', 'kém']","['size', 'sai', 'dịch vụ', 'kém'] aspect_van_chuyen"
"Size sai, dịch vụ kém",gia_ca,neutral,"['size', 'sai', 'dịch vụ', 'kém']","['size', 'sai', 'dịch vụ', 'kém'] aspect_gia_ca"
"Size sai, dịch vụ kém",overall,negative,"['size', 'sai', 'dịch vụ', 'kém']","['size', 'sai', 'dịch vụ', 'kém'] aspect_overall"
"Giao chậm, thiếu hàng",chat_luong,negative,"['giao', 'chậm', 'thiếu', 'hàng']","['giao', 'chậm', 'thiếu', 'hàng'] aspect_chat_luong"
"Giao chậm, thiếu hàng",dong_goi,neutral,"['giao', 'chậm', 'thiếu', 'hàng']","['giao', 'chậm', 'thiếu', 'hàng'] aspect_dong_goi"
"Giao chậm, thiếu hàng",van_chuyen,negative,"['giao', 'chậm', 'thiếu', 'hàng']","['giao', 'chậm', 'thiếu', 'hàng'] aspect_van_chuyen"
"Giao chậm, thiếu hàng",gia_ca,neutral,"['giao', 'chậm', 'thiếu', 'hàng']","['giao', 'chậm', 'thiếu', 'hàng'] aspect_gia_ca"
"Giao chậm, thiếu hàng",overall,negative,"['giao', 'chậm', 'thiếu', 'hàng']","['giao', 'chậm', 'thiếu', 'hàng'] aspect_overall"
Form xấu,chat_luong,negative,"['form', 'xấu']","['form', 'xấu'] aspect_chat_luong"
Form xấu,dong_goi,neutral,"['form', 'xấu']","['form', 'xấu'] aspect_dong_goi"
Form xấu,van_chuyen,neutral,"['form', 'xấu']","['form', 'xấu'] aspect_van_chuyen"
Form xấu,gia_ca,neutral,"['form', 'xấu']","['form', 'xấu'] aspect_gia_ca"
Form xấu,overall,negative,"['form', 'xấu']","['form', 'xấu'] aspect_overall"
"Vải mỏng, mặc xấu",chat_luong,negative,"['vải', 'mỏng', 'mặc', 'xấu']","['vải', 'mỏng', 'mặc', 'xấu'] aspect_chat_luong"
"Vải mỏng, mặc xấu",dong_goi,neutral,"['vải', 'mỏng', 'mặc', 'xấu']","['vải', 'mỏng', 'mặc', 'xấu'] aspect_dong_goi"
"Vải mỏng, mặc xấu",van_chuyen,neutral,"['vải', 'mỏng', 'mặc', 'xấu']","['vải', 'mỏng', 'mặc', 'xấu'] aspect_van_chuyen"
