comment,chat_luong,dong_goi,van_chuyen,gia_ca,clean_comment
gỡ keo muốn rớt luôn miếng dán trong dỏm,negative,neutral,neutral,neutral,gỡ keo muốn rớt luôn miếng dán trong dỏm
"Giao thiếu quà tặng, xử lý khiếu nại rườm rà",negative,negative,neutral,neutral,giao thiếu quà tặng xử lý khiếu nại rườm rà
giao hàng nhanh nhân viên nhiệt tình. sản phẩm tuyệt vời chất lượng tốt. đóng gói chắc chắn cẩn thận,positive,positive,positive,neutral,giao hàng nhanh nhân viên nhiệt tình sản phẩm tuyệt vời chất lượng tốt đóng gói chắc chắn cẩn thận
nhìn đẹp chắc tay,positive,neutral,neutral,neutral,nhìn đẹp chắc tay
chờ 5 ngày giao sai hàng chán hiểu shop kiểu gì,negative,neutral,negative,neutral,chờ 5 ngày giao sai hàng chán hiểu shop kiểu gì
mới khui đã trầy chất liệu ọp ẹp không chắc chắn không dùng lâu dài được,negative,negative,neutral,neutral,mới khui đã trầy chất liệu ọp ẹp không chắc chắn không dùng lâu dài được
ốp cứng dễ xước điện thoại nhét thẻ bất tiện dễ nứt vỡ,negative,neutral,neutral,neutral,ốp cứng dễ xước điện thoại nhét thẻ bất tiện dễ nứt vỡ
shop tư vấn nhiệt tình hỗ trợ khách hàng tốt. đóng gói cẩn thận giao hàng nhanh. phục vụ tận tâm chu đáo sản phẩm chất lượng tốt đúng hình ảnh,positive,positive,positive,neutral,shop tư vấn nhiệt tình hỗ trợ khách hàng tốt đóng gói cẩn thận giao hàng nhanh phục vụ tận tâm chu đáo sản phẩm chất lượng tốt đúng hình ảnh
giá cao hơn mua cửa hàng,neutral,neutral,neutral,negative,giá cao hơn mua cửa hàng
chất lượng tốt chắc chắn. đóng gói cẩn thận. giao nhanh,negative,positive,positive,neutral,chất lượng tốt chắc chắn đóng gói cẩn thận giao nhanh
sữa ngon không quá ngọt,positive,negative,neutral,neutral,sữa ngon không quá ngọt
không nên mua phí tiền rơi vỡ màu đục xấu rẻ tiền không đẹp,negative,neutral,neutral,neutral,không nên mua phí tiền rơi vỡ màu đục xấu rẻ tiền không đẹp
móp góc không chìa khóa khóa nhựa không bền,negative,negative,neutral,neutral,móp góc không chìa khóa khóa nhựa không bền
giao hàng mất 2 3 ngày chất lượng ổn,positive,neutral,neutral,neutral,giao hàng mất 2 3 ngày chất lượng ổn
Màu rất tệ,negative,neutral,neutral,neutral,màu rất tệ
sản phẩm đúng mô tả hình thức đẹp nghe gọi định vị. chưa sử dụng sẽ đánh giá sau,positive,neutral,neutral,neutral,sản phẩm đúng mô tả hình thức đẹp nghe gọi định vị chưa sử dụng sẽ đánh giá sau
hàng lỗi. sạc không lên nguồn. shop không trả lời,negative,neutral,neutral,neutral,hàng lỗi sạc không lên nguồn shop không trả lời
chất lượng không có keo gắn hàng lỗi hư hỏng,negative,neutral,neutral,neutral,chất lượng không có keo gắn hàng lỗi hư hỏng
đúng mẫu dễ sử dụng. mọi thứ đều ổn chỉ có pin ngày sạc 1 lần,positive,neutral,neutral,neutral,đúng mẫu dễ sử dụng mọi thứ đều ổn chỉ có pin ngày sạc 1 lần
Cọ cứng,negative,neutral,neutral,neutral,cọ cứng
sữa ngọt vừa béo,positive,neutral,neutral,neutral,sữa ngọt vừa béo
chật vai,negative,neutral,neutral,neutral,chật vai
Rẻ đẹp xứng giá,positive,neutral,neutral,positive,rẻ đẹp xứng giá
chất lượng kém. shop không hỗ trợ,negative,neutral,neutral,neutral,chất lượng kém shop không hỗ trợ
giá rẻ nhưng chất lượng quá kém không nên mua,negative,neutral,neutral,neutral,giá rẻ nhưng chất lượng quá kém không nên mua
hàng đẹp nhưng lỗi bấm không ăn,negative,neutral,neutral,neutral,hàng đẹp nhưng lỗi bấm không ăn
"Tem chồng chất như hàng fake, chai bị vơi",negative,neutral,neutral,neutral,tem chồng chất như hàng fake chai bị vơi
không có gì đáng giá,negative,neutral,neutral,negative,không có gì đáng giá
Màu lệch nhưng có phụ kiện,negative,negative,neutral,neutral,màu lệch nhưng có phụ kiện
Rất tốt,positive,neutral,neutral,neutral,rất tốt
size không chuẩn,negative,neutral,neutral,neutral,size không chuẩn
chất cứng,negative,neutral,neutral,neutral,chất cứng
khui vali mới thì khóa bị hư không xoay được. mong nhãn hàng hỗ trợ,negative,neutral,neutral,neutral,khui vali mới thì khóa bị hư không xoay được mong nhãn hàng hỗ trợ
bút viết rất đẹp không tắc mực khô nhanh. tặng thêm ngòi. giá cả phải chăng. đóng gói cẩn thận. giao hàng nhanh. shipper thân thiện,negative,positive,positive,positive,bút viết rất đẹp không tắc mực khô nhanh tặng thêm ngòi giá cả phải chăng đóng gói cẩn thận giao hàng nhanh người giao hàng thân thiện
giao hàng nhanh đúng sản phẩm. shop đóng gói cẩn thận,positive,positive,positive,neutral,giao hàng nhanh đúng sản phẩm shop đóng gói cẩn thận
giấy trắng ăn mực tốt. vở 120 trang hơi mỏng. giao nhanh đúng hẹn,negative,neutral,positive,neutral,giấy trắng ăn mực tốt vở 120 trang hơi mỏng giao nhanh đúng hẹn
chất lượng quá kém 4gb hết nhanh tốc độ thường không load nổi ảnh hỏi shop cũng như không. phí tiền,negative,neutral,neutral,negative,chất lượng quá kém 4gb hết nhanh tốc độ thường không load nổi ảnh hỏi shop cũng như không phí tiền
shop giao hàng nhanh sản phẩm chất lượng đóng gói kỹ lưỡng. sẽ tiếp tục ủng hộ. nhân viên nhiệt tình giao hàng nhanh,positive,positive,positive,neutral,shop giao hàng nhanh sản phẩm chất lượng đóng gói kỹ lưỡng sẽ tiếp tục ủng hộ nhân viên nhiệt tình giao hàng nhanh
vải rất mềm mại chất lượng có vẻ tốt chờ bé sử dụng,positive,neutral,neutral,neutral,vải rất mềm mại chất lượng có vẻ tốt chờ bé sử dụng
giao hàng rất nhanh đóng gói chắc chắn cẩn thận. sản phẩm rất tốt đúng quảng cáo chất lượng tuyệt vời,positive,positive,positive,neutral,giao hàng rất nhanh đóng gói chắc chắn cẩn thận sản phẩm rất tốt đúng quảng cáo chất lượng tuyệt vời
vợt nhẹ sơn dễ bong tróc chữ dễ trầy đóng gói bọc chống sốc không hộp. giá tạm tay cầm tốt êm,negative,negative,neutral,positive,vợt nhẹ sơn dễ bong tróc chữ dễ trầy đóng gói bọc chống sốc không hộp giá tạm tay cầm tốt êm
dễ bung chỉ xài chưa gì đã bung chất lượng kém,negative,neutral,neutral,neutral,dễ bung chỉ xài chưa gì đã bung chất lượng kém
gia công ngoài sa mạc bụi từ trong ra ngoài không dùng được 1 kính nào,negative,neutral,neutral,neutral,gia công ngoài sa mạc bụi từ trong ra ngoài không dùng được 1 kính nào
rất đẹp nhưng giao sai size,negative,negative,neutral,neutral,rất đẹp nhưng giao sai size
nhiều chỉ thừa,negative,neutral,neutral,neutral,nhiều chỉ thừa
thảm lỗi mờ định tuyến dơ bề mặt không vân. đổi mới giống hình hơn nhưng định tuyến vẫn mờ. chăm sóc tốt giao nhanh,negative,negative,positive,neutral,thảm lỗi mờ định tuyến dơ bề mặt không vân đổi mới giống hình hơn nhưng định tuyến vẫn mờ chăm sóc tốt giao nhanh
mua cái thứ 2 nhận hàng thấy móp rồi,negative,negative,neutral,neutral,mua cái thứ 2 nhận hàng thấy móp rồi
giao hàng lâu nhưng sữa tốt,positive,neutral,negative,neutral,giao hàng lâu nhưng sữa tốt
không vừa các lỗ bị lệch,negative,neutral,neutral,neutral,không vừa các lỗ bị lệch
dễ nát lệch viền chông chênh rất khó chịu,negative,neutral,neutral,neutral,dễ nát lệch viền chông chênh rất khó chịu
chất lượng tệ thủng vài chỗ. thanh yếu phí tiền mong manh dễ gãy,negative,neutral,neutral,negative,chất lượng tệ thủng vài chỗ thanh yếu phí tiền mong manh dễ gãy
Rẻ nhưng có lỗi rách,negative,neutral,neutral,negative,rẻ nhưng có lỗi rách
chất lượng rất kém mua về vứt thùng rác đóng gói rất đẹp và chắc chắn,negative,positive,neutral,neutral,chất lượng rất kém mua về vứt thùng rác đóng gói rất đẹp và chắc chắn
"sản phẩm tốt, bao bì đẹp",positive,positive,neutral,neutral,sản phẩm tốt bao bì đẹp
vợt cong vẹo khó đánh mua cho bé tập chơi. giao nhanh,negative,negative,positive,neutral,vợt cong vẹo khó đánh mua cho bé tập chơi giao nhanh
Đẹp nhưng viền khó tô,negative,neutral,neutral,neutral,đẹp nhưng viền khó tô
ốp nhỏ không dùng được rất trơn chấp nhận bỏ,negative,neutral,neutral,neutral,ốp nhỏ không dùng được rất trơn chấp nhận bỏ
"Quần rất xinh, nên mua",positive,neutral,neutral,neutral,quần rất xinh nên mua
giống mô tả thảm không quá dày. mùi cao su nồng,negative,negative,neutral,neutral,giống mô tả thảm không quá dày mùi cao su nồng
dù mỏng không chắc chắn ra gió yếu dễ gãy. đi nắng ít gió thì ok,negative,negative,neutral,neutral,dù mỏng không chắc chắn ra gió yếu dễ gãy đi nắng ít gió thì ok
Màu đặc,negative,neutral,neutral,neutral,màu đặc
giao đúng màu 4 cổng sạc ra dùng tốt sạc nhiều thiết bị cùng lúc ok 3 cổng sạc vô ổn định chất lượng pin ổn màn hình hiển thị ok không mờ đèn led sáng cầm đầm tay. đóng gói giao hàng nhanh,positive,positive,positive,neutral,giao đúng màu 4 cổng sạc ra dùng tốt sạc nhiều thiết bị cùng lúc ok 3 cổng sạc vô ổn định chất lượng pin ổn màn hình hiển thị ok không mờ đèn led sáng cầm đầm tay đóng gói giao hàng nhanh
ốp dày chống sốc. đẹp. giao nhanh,positive,neutral,positive,neutral,ốp dày chống sốc đẹp giao nhanh
mỏng rơi dễ vỡ màn hình,negative,neutral,neutral,neutral,mỏng rơi dễ vỡ màn hình
sản phẩm gửi ok đúng loại ưng ý,positive,neutral,neutral,neutral,sản phẩm gửi ok đúng loại ưng ý
ốp cũ và xước,negative,neutral,neutral,neutral,ốp cũ và xước
bút viết đẹp êm ra đều mực không bị nhòe hay lem,negative,neutral,neutral,neutral,bút viết đẹp êm ra đều mực không bị nhòe hay lem
bé rất thích sữa grow plus ít đường,positive,neutral,neutral,neutral,bé rất thích sữa grow plus ít đường
"sản phẩm tốt phù hợp giá tiền, đóng gói cẩn thận",positive,positive,neutral,positive,sản phẩm tốt phù hợp giá tiền đóng gói cẩn thận
Màu khác xa,negative,negative,neutral,neutral,màu khác xa
định vị đúng mô tả. dùng được 1-2 hôm 5-6 tiếng đã hết pin quá nhanh phải trả lại,negative,neutral,neutral,neutral,định vị đúng mô tả dùng được 1 2 hôm 5 6 tiếng đã hết pin quá nhanh phải trả lại
tệ hết sức bao tay chật kín sợi vải bung từa lưa,negative,neutral,neutral,neutral,tệ hết sức bao tay chật kín sợi vải bung từa lưa
Ko có nhé,negative,neutral,neutral,neutral,không có nhé
vải xấu may thô lộ chỉ,negative,neutral,neutral,neutral,vải xấu may thô lộ chỉ
khung yếu vải mỏng chỉ hợp mưa nhỏ dễ lật. giá rẻ xài tạm. giao hơi lâu,negative,neutral,negative,positive,khung yếu vải mỏng chỉ hợp mưa nhỏ dễ lật giá rẻ xài tạm giao hơi lâu
đóng gói cẩn thận nhưng giao hơi lâu,positive,positive,negative,neutral,đóng gói cẩn thận nhưng giao hơi lâu
Lỗi sọc,negative,neutral,neutral,neutral,lỗi sọc
"giao hàng nhanh, gói hàng cẩn thận, chất lượng tốt",positive,positive,positive,neutral,giao hàng nhanh gói hàng cẩn thận chất lượng tốt
âm thanh lớn. phù hợp tập thể dục,positive,neutral,neutral,neutral,âm thanh lớn phù hợp tập thể dục
vải thoáng mỏng mát thấm hút ổn tiểu 2 lần là thay mặc ban ngày đỡ tốn tiền tã,positive,neutral,neutral,neutral,vải thoáng mỏng mát thấm hút ổn tiểu 2 lần là thay mặc ban ngày đỡ tốn tiền tã
"Vải mỏng, mặc xấu",negative,neutral,neutral,neutral,vải mỏng mặc xấu
quần bông sờ mát mịn dày dặn thoải mái không cộm chất lượng so với giá rất tốt. nên mua,positive,neutral,neutral,positive,quần bông sờ mát mịn dày dặn thoải mái không cộm chất lượng so với giá rất tốt nên mua
sản phẩm tốt ra mực đều,negative,neutral,neutral,neutral,sản phẩm tốt ra mực đều
giống ảnh,positive,positive,neutral,neutral,giống ảnh
đóng gói hàng ok hàng chính hãng,positive,positive,neutral,neutral,đóng gói hàng ok hàng chính hãng
vở màu đẹp in sắc nét. đóng gói cẩn thận. giá rẻ,positive,positive,neutral,positive,vở màu đẹp in sắc nét đóng gói cẩn thận giá rẻ
giao hàng nhanh ốp bể mà cũng giao cho khách,negative,neutral,positive,neutral,giao hàng nhanh ốp bể mà cũng giao cho khách
form không giữ được,negative,neutral,neutral,neutral,form không giữ được
Đúng mô tả,positive,positive,neutral,neutral,đúng mô tả
sóng yếu không phù hợp khu vực nghe nhạc chập chờn rớt mạng,negative,neutral,neutral,neutral,sóng yếu không phù hợp khu vực nghe nhạc chập chờn rớt mạng
màu đẹp giao đủ. giá ok,positive,positive,neutral,positive,màu đẹp giao đủ giá ok
"Dầu bị đổ ra ngoài, shop đổ lỗi cho Shopee",negative,negative,neutral,neutral,dầu bị đổ ra ngoài shop đổ lỗi cho shopee
